position	matches	mismatches	insertions	deletions	flank	sample	locus_id
125,-126,261,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
126,-127,261,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
127,-128,260,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
128,-129,260,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
129,-130,260,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
130,-131,259,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
131,-132,259,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
132,-133,259,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
133,-134,259,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
134,-135,259,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
135,-136,257,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
136,-137,258,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
137,-138,257,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
138,-139,257,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
139,-140,257,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
140,-141,256,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
141,-142,257,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
142,-143,254,2,0,0,left,HG00118_realigned.bam,chr1_50481_50513
143,-144,254,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
144,-145,255,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
145,-146,255,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
146,-147,255,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
147,-148,254,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
148,-149,254,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
149,-150,251,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
150,1,278,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
151,2,278,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
152,3,278,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
153,4,278,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
154,5,278,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
155,6,276,2,0,0,right,HG00118_realigned.bam,chr1_50481_50513
156,7,277,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
157,8,277,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
158,9,275,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
159,10,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
160,11,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
161,12,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
162,13,274,2,0,0,right,HG00118_realigned.bam,chr1_50481_50513
163,14,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
164,15,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
165,16,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
166,17,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
167,18,275,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
168,19,276,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
169,20,275,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
170,21,274,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
171,22,275,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
172,23,274,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
173,24,275,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
174,25,275,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
175,26,274,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
176,27,274,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
177,28,275,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
178,29,275,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
179,30,274,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
180,31,274,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
181,32,273,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
182,33,271,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
183,34,271,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
184,35,270,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
185,36,271,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
186,37,271,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
187,38,271,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
188,39,271,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
189,40,271,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
190,41,271,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
191,42,270,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
192,43,270,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
193,44,270,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
194,45,270,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
195,46,269,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
196,47,269,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
197,48,269,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
198,49,268,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
199,50,268,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
200,51,268,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
201,52,266,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
202,53,266,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
203,54,267,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
204,55,267,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
205,56,267,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
206,57,267,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
207,58,266,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
208,59,266,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
209,60,266,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
210,61,265,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
211,62,266,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
212,63,266,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
213,64,263,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
214,65,262,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
215,66,261,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
216,67,262,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
217,68,262,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
218,69,261,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
219,70,262,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
220,71,261,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
221,72,262,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
222,73,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
223,74,260,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
224,75,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
225,76,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
226,77,260,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
227,78,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
228,79,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
229,80,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
230,81,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
231,82,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
232,83,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
233,84,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
234,85,261,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
235,86,260,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
236,87,260,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
237,88,259,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
238,89,259,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
239,90,259,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
240,91,259,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
241,92,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
242,93,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
243,94,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
244,95,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
245,96,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
246,97,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
247,98,257,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
248,99,257,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
249,100,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
250,101,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
251,102,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
252,103,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
253,104,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
254,105,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
255,106,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
256,107,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
257,108,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
258,109,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
259,110,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
260,111,257,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
261,112,258,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
262,113,256,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
263,114,256,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
264,115,255,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
265,116,255,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
266,117,255,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
267,118,256,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
268,119,256,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
269,120,256,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
270,121,256,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
271,122,255,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
272,123,255,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
273,124,254,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
274,125,255,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
275,126,255,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
276,127,254,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
277,128,254,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
278,129,254,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
279,130,253,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
280,131,253,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
281,132,253,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
282,133,252,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
283,134,252,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
284,135,252,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
285,136,252,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
286,137,252,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
287,138,252,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
288,139,251,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
289,140,250,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
290,141,250,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
291,142,250,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
292,143,250,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
293,144,249,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
294,145,247,2,0,0,right,HG00118_realigned.bam,chr1_50481_50513
295,146,249,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
296,147,248,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
297,148,246,1,0,0,right,HG00118_realigned.bam,chr1_50481_50513
298,149,247,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
299,150,245,0,0,0,right,HG00118_realigned.bam,chr1_50481_50513
